-8.29800,-8.03500,0.45500,-18.67900,-8.78300,-14.05600,-4.87200,-15.30600,-10.76900,-23.03700,-15.29300,-10.04100,-4.15700,-14.39100,-11.11000,-9.31300,-9.15200,-8.48600,-14.69600,-17.55700,-356240.00000,41060.00000,-811870.00000,521260.00000,-293040.00000Comp
22.40300,18.82800,16.62900,18.54700,13.93100,20.72400,16.33400,16.94100,16.94200,14.13200,20.41300,17.70600,15.08200,15.80900,12.31900,22.01500,19.20500,17.07800,18.79400,15.19200,-158390.00000,-528160.00000,-567490.00000,65200.00000,-170950.00000Comp
4.19900,2.29700,2.02700,4.57200,10.20900,1.71600,1.54900,5.65800,5.91200,7.35200,0.37400,-1.82300,1.16600,3.44700,6.65600,4.42900,4.52200,4.28000,6.95400,9.43500,-1371300.00000,-808060.00000,-1789300.00000,-707320.00000,-1667970.00000Comp
-16.52900,-16.38500,-7.34200,-12.54000,-4.12400,-18.58600,-7.98400,-10.83400,-9.45400,3.03800,-18.98200,-13.13200,-10.35100,-11.25800,1.40500,-16.70500,-15.65900,-8.08100,-8.69800,-1.29300,-800740.00000,-303110.00000,-1376750.00000,-666960.00000,560350.00000Comp
3.80100,3.26000,-1.12000,-2.76900,-3.57700,1.23300,2.70400,-0.29200,-5.40800,3.61700,3.43800,1.56600,-0.00200,-3.37700,2.49000,3.36400,3.63000,1.27600,-4.48000,-0.91100,-629100.00000,-612290.00000,-524170.00000,31390.00000,929480.00000Comp
2.25300,7.71200,13.37100,3.73000,1.24800,3.76900,13.34000,7.01400,1.63900,2.11300,1.18600,9.57100,11.20300,6.04800,2.22600,3.93100,11.72000,9.62400,1.07100,3.24900,-2218320.00000,132960.00000,-770840.00000,-527210.00000,-435000.00000Comp
-6.56000,-6.77600,-4.38300,2.26800,4.04700,-5.81900,-5.66700,-2.03200,5.02800,2.09400,-6.92400,-6.09200,-5.00900,2.07300,6.02500,-4.62400,-5.28300,-2.70800,3.78200,4.56400,-904380.00000,-154500.00000,-490910.00000,477680.00000,781050.00000Comp
-7.98900,2.34100,4.75000,-0.76400,-14.13500,-4.24900,2.21900,-7.95800,-7.79200,-17.08800,-8.49000,4.31300,0.57600,-5.37600,-16.39200,-15.30800,6.22700,-2.31100,-9.08600,-11.24000,-277530.00000,33500.00000,-670990.00000,-22270.00000,-124200.00000Comp
21.61700,12.67300,13.08900,5.39700,9.42800,19.76000,19.76500,2.50700,1.87600,10.26800,17.13100,18.10100,8.31100,-0.00400,8.14600,22.92900,16.39900,7.81000,-5.00300,10.90900,-617140.00000,-691710.00000,-1546820.00000,-1183750.00000,-85820.00000Comp
-9.45900,0.59500,7.95800,6.92900,-1.79400,-0.54500,8.75900,9.23100,-0.77700,-0.68300,-8.44700,1.71700,3.68200,3.79500,-0.07600,-3.17100,6.70500,8.89900,-0.98600,-0.72400,-1939140.00000,-1301330.00000,-1105140.00000,-5760.00000,-308600.00000Comp
0.73000,-10.54300,-2.65300,-9.87800,-14.57100,-10.24400,-1.61500,-6.41500,-17.17500,-13.39900,-6.23900,-9.77100,-7.02400,-15.93200,-17.59500,-9.10100,-7.51200,-4.62600,-13.56700,-12.30100,33870.00000,75140.00000,-1247200.00000,295150.00000,-759180.00000Comp
15.71800,11.45900,8.13700,12.88700,18.64700,10.45100,9.70800,11.45500,14.79600,23.97300,13.29100,8.30100,8.57900,11.43300,21.52000,15.80200,13.69600,8.74400,15.14700,19.65600,-539960.00000,-1147280.00000,-620290.00000,475840.00000,688710.00000
